setDG,setUPV,setVNA_MC007,AZ1BrkTime,AZ2BrkTime,condition,contur,coolTime,coolTimer,CTvhNvd,CTvhTst,dGtStart,dNvd_POS,dPa,dTst_POS,evdNst,evNnd,evNndNorm,evNst,evNvd,evNvd0,evNvdNorm,evPk,evPtg_inDG,evPtg_inSK,evTin,evTst_C,evTst_K,evTtg,evTtStart_C,evTtStart_K,evTt_C,evTt_K,f,fOPRCH,GtFire,GtFire1,GtFire2,GtMax,GtPk,GtPk_ogr1_ust,GtPk_ogr2_ust,GtPk_ogr3_ust,GtPk_ogr4_ust,Gt_tek,Gt_zad,GwZadR,GwZadRas,GwZadU,G_W,heatTimer,High_Gt,High_GtPk,High_Ngg,High_Nnd,High_Nst,High_Pk,High_Tst,imitPWR,K1_st,K2_st,K3_st,Kd1,Kd2,Kdot_Reg,Kp_Pk,Kp_Tst,Ktt,Low_Ngg,Low_Nst,nKVDMG,NndMax,NstHH,NstMax,NstMaxSZTR,Nvd0,NvdKPGof,NvdKPGon,NvdKPVof,NvdKPVon,NvdMax,NvdMG,NvdMin,Pair_fullKVD,Pa_aftKVD_abs,Pgen_a,posVNA,posVNA2,P_MIN_VV_OF,P_zad,Qmasl,SetDG_DU,setNst,Set_UPV,Set_VNA1,set_VNAish,startTimer,tGwZad,Tnnd,TstMax,TtStartMax,Type_GTU_TR,T_GG,T_GG_Pusk,T_ST,UgBTN_pulse,UgESN_pulse,Ust_avtoop_A,Ust_P_inTr,UtechkaTGNoTimer,U_delta_VNA,U_dGtStart,U_DNGG_nabros1,U_DNGG_nabros2,U_DNGG_porog,U_DNGG_sbros1,U_DNGG_sbros2,U_dNstStart,U_dNvdStart,U_dNvdStart1,U_dNvdStart2,U_ES_OF,U_GtFire,U_GtFire1,U_GtFire2,U_GtMax,U_GtPk,U_GT_MIN,U_HPTimeHP,U_Hu_pg,U_ict,U_NstMax,U_NstMaxSZTR,U_NvdKPVof,U_NvdKPVon,U_NvdKPVZof,U_NvdKPVZon,U_NvdMax,U_NvdMin,U_NvdPOSMax,U_PkMax,U_P_MIN,U_R_STAT,U_temp,U_timer_sbrosVNA,U_TstMax,U_TstPOSMax,U_TtStartMax,U_t_Gtmin,Version_TR,VibegGGTimer,VibegNDTimer,VibegSTTimer,VNArot_ev,warmTime,ZPV1_of,ZPV1_on,ZPV2_of,ZPV2_on,N_ND_1,N_ND_2,N_ST_1,N_ST_2,N_VD_1,N_VD_2,Pa_aftKVD,Pin_ZPV1,Pin_ZPV2,posDG,P_inKPV,P_inKPVZ,Ta_inGTU,Tcoldend,Ttg_inDG,T_GG_1_Pusk,T_GG_1_Work,T_GG_2_Pusk,T_GG_2_Work,T_KVD,T_KVDotb,T_ST_1,T_ST_10,T_ST_11,T_ST_12,T_ST_2,T_ST_3,T_ST_4,T_ST_5,T_ST_6,T_ST_7,T_ST_8,T_ST_9,T_VV,T_VVT1,ddPvou,dP_VOU,Set_Pm_inR,Tair_inputG,Tg12,Tg34,Tobm_U,Tobm_V,Tobm_W,Tv_POG,Tv_ZOG,Tzs_U,Tzs_V,Tzs_W,dP_VOU1,dP_VOU2,dP_VOU3,Patm,Pm_inG,Pm_inR,Pm_outD,Pm_outNRG1,Pm_outNRG2,Pm_outNRGA,posKPV,posKSV,Psufl_MBRG,Ta_BE,Ta_BG,Ta_OM,Ta_OSP2,Ta_VV,Tg1,Tg2,Tg3,Tg4,Tm_inRG,Tm_MBD,Tm_MBRG,Tm_outPOG_1,Tm_outPOG_2,Tm_outZOG_1,Tm_outZOG_2,Tobm_U1,Tobm_U2,Tobm_V1,Tobm_V2,Tobm_W1,Tobm_W2,Tpk_D,Tpk_G,Tps_D,Tps_G,Tup1,Tup2,Tv_POG1,Tv_POG2,Tv_ZOG1,Tv_ZOG2,Tzs_U1,Tzs_U2,Tzs_V1,Tzs_V2,Tzs_W1,Tzs_W2,Vm_MBD,Vm_MBRG,AVOMD_AI1,AVOMD_AI2,AVOMD_AI3,AVOMD_AI4,AVOMD_AI5,AVOMD_AI6,AVOMRG_AI1,AVOMRG_AI2,AVOMRG_AI3,AVOMRG_AI4,AVOMRG_AI5,AVOMRG_AI6,BUS_AI1,Qm_EB10,Qm_EB9,Qm_EB_mnemo,SHUVG1_AI_1,SHUVG1_AI_10,SHUVG1_AI_2,SHUVG1_AI_3,SHUVG1_AI_4,SHUVG1_AI_5,SHUVG1_AI_6,SHUVG1_AI_7,SHUVG1_AI_8,SHUVG1_AI_9,SHUVG2_AI_1,SHUVG2_AI_10,SHUVG2_AI_2,SHUVG2_AI_3,SHUVG2_AI_4,SHUVG2_AI_5,SHUVG2_AI_6,SHUVG2_AI_7,SHUVG2_AI_8,SHUVG2_AI_9,SINCHR_AI1,SINCHR_AI10,SINCHR_AI11,SINCHR_AI12,SINCHR_AI13,SINCHR_AI14,SINCHR_AI15,SINCHR_AI16,SINCHR_AI17,SINCHR_AI18,SINCHR_AI19,SINCHR_AI2,SINCHR_AI3,SINCHR_AI4,SINCHR_AI5,SINCHR_AI6,SINCHR_AI7,SINCHR_AI8,SINCHR_AI9,SetMNRG1,SetMNRG2,SetMNRGa,DZ_RNG,f1_start,f2_start,K_RNG,P_start,SetMNRG1_DU,SetMNRG2_DU,SetMNRGa_DU,setZOG1_DU,setZOG2_DU,T1_RNG,T2_RNG,t_start,N_MNRG1,N_MNRG2,N_MNRGa,posZG1,posZG2,dPa_RST_abs,Pa_inRKVD_abs,Pa_RST_abs,Pa_TND_abs,Pa_VVT1_abs,P_outKND_abs,P_outKVD_abs,P_Patm_PinKND_abs,dPKS,dPtg_F,dP_Patm_PinKNDfull,dP_Patm_PinKNDstat,dP_Patm_PoutSTfull,M_ElSt,N_ElSt,OS1,OS2,Pa_inRKVD,Pa_KTND,Pa_RST,Pa_TND,Pa_Tr,Pa_VVT1,Pm_inD,Ptg_inDG,Ptg_inSK,Pw_VV,P_outKND,P_POS,P_sufl,Tatm,Ta_BU,Ta_OD,Ta_OGAZ,Ta_OSP,Ta_outOD,Tm_inD,Tm_inD2,Tm_outRP_TND,Tm_outRP_TND2,Tm_outRP_TVD,Tm_outRP_TVD2,Tm_outSHP,Tm_outSHP2,Tm_outST,Tm_outST2,Vp_RDx,Vp_RDy,Vp_RGx,Vp_RGy,VsPOD,VsZOD,V_POGo,V_POGx,V_POGy,V_ZOGo,V_ZOGx,V_ZOGy
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141,0.00992,0.00992,20.7648,20.896,294.064,22.944,23.206,296.332,23.962,297.13,-0.002,50.0,0.0,0.0,0.0,0.0,0.0,9000.0,11721.0,11016.0,11715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,150.0,0.0,9.9996,9.9996,0.4,249.996,10.0,0.0,0.0,0.0,0.0,4464.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14195,0.11408,-0.002,-45.3602,-45.3646,,0.0,0.0,0.0,0.0,0.0,-45.0016,-45.0016,0.0,0.0,0.0,0.0,0.0,1998.8,23.9761,23.1686,20.9171,0.15,0.15,0.0,0.0,0.0,-10.0,22.48,1000.0,1000.0,10000.0,-1000.0,-1000.0,0.0,0.0,60.0,60.0,6800.0,220.0,120.0,350.0,5690.0,180.8,960.0,100.464,11779.8,300.0,0.0,5499.52,9050.0,8830.0,8300.0,7900.0,11851.3,9558.64,11771.4,3.1608,2.48,0.05,0.04,1.5,791.92,781.92,1072.99,1.48,3999.8,0.0,0.0,0.0,-45.3602,0.0,11249.8,11100.0,10749.6,10599.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01392,-0.0232,-0.0172,0.096,-0.00464,0.0,20.74,17.33,22.95,23.3112,24.1176,23.16,24.1176,18.0672,17.22,22.8288,21.0624,22.8288,22.6368,21.984,21.5232,20.9856,20.6016,18.912,19.2192,19.68,20.4096,27.832,10.64,0.0,0.00696,0.18,23.836,25.41,23.83,26.41,27.33,27.26,25.69,25.69,27.31,27.58,27.07,-4.2588,-6.4008,17.9424,100.237,-0.0019,0.00019,-0.00011,-0.00608,-0.0044,-0.00564,-0.184,0.012,-8.36798,25.51,20.79,27.5,21.99,22.96,25.41,25.43,24.03,23.65,38.33,39.52,42.09,25.44,25.63,25.5,25.76,26.51,26.33,27.34,27.2,27.25,26.97,27.376,26.472,26.696,27.344,31.496,31.616,25.68,25.75,25.82,26.04,27.32,26.35,27.59,27.37,27.08,27.14,659.446,6213.05,13.396,14.998,19.0,-0.002,-0.002,-0.002,36.4,26.8,29.8,0.046,-0.002,-0.002,0.0,0.0,0.0,0.0,32766.4,1.6052,-0.47996,17.7214,13.4072,-0.00056,-0.0006,0.06788,0.26252,7.78904,32766.4,0.68336,-0.47996,7.32064,5.8034,-0.00056,-0.0006,0.04676,-0.01804,0.79712,-0.102,-0.41,-0.102,-0.41,-0.102,-0.41,-0.002,-0.002,-0.002,-0.002,-0.002,-0.102,-0.102,-0.102,-0.41,-0.41,-0.41,-0.41,-0.41,0.0,0.0,0.0,0.0012,11.0,11.0,39.9972,0.11999,0.0,0.0,0.0,-1.6512,-2.4768,1.7568,-0.012,19.9996,0.248,0.248,0.248,-2.4768,-1.6512,0.0,100.483,0.10066,0.09656,0.0976,99.296,0.0,100.253,6.33,-0.3136,-0.02218,-0.06016,-0.07104,0.04032,-77.28,0.21336,0.23568,0.2496,0.1824,0.00043,-0.00365,0.014,-0.00264,-0.01272,0.0068,0.0072,0.048,-0.9408,-0.0272,-0.00018,10.25,18.46,27.528,20.59,20.43,24.09,34.516,34.684,37.96,37.84,38.296,38.392,38.08,38.116,31.72,31.948,0.1,0.1,0.07,0.1,0.172,0.012,0.0632,0.0472,0.0312,0.0568,0.052,0.0584
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.00992,0.00992,20.7648,20.896,294.064,22.944,23.248,296.374,24.088,297.256,-0.002,50.0,0.0,0.0,0.0,0.0,0.0,9000.0,11721.0,11016.0,11715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,150.0,0.0,9.9996,9.9996,0.4,249.996,10.0,0.0,0.0,0.0,0.0,4464.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14195,0.11408,-0.002,-45.358,-45.3646,,0.0,0.0,0.0,0.0,0.0,-45.0016,-45.0016,0.0,0.0,0.0,0.0,0.0,1998.8,24.1169,23.2195,20.9171,0.15,0.15,0.0,0.0,0.0,-10.0,22.48,1000.0,1000.0,10000.0,-1000.0,-1000.0,0.0,0.0,60.0,60.0,6800.0,220.0,120.0,350.0,5690.0,180.8,960.0,100.464,11779.8,300.0,0.0,5499.52,9050.0,8830.0,8300.0,7900.0,11851.3,9558.64,11771.4,3.1608,2.48,0.05,0.04,1.5,791.88,781.86,1072.99,1.48,3999.8,0.0,0.0,0.0,-45.358,0.0,11249.8,11100.0,10749.6,10599.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01392,-0.0252,-0.0176,0.104,-0.00464,-0.00064,20.74,17.33,22.95,23.3616,24.0168,23.2104,24.2688,18.0672,17.22,22.8672,21.0624,22.8288,22.6368,22.0224,21.5232,20.9472,20.6016,18.912,19.2192,19.68,20.3712,27.804,10.668,0.0,0.008,0.18,23.84,25.42,23.84,26.41,27.33,27.26,25.69,25.69,27.31,27.58,27.07,-4.158,-6.426,18.2196,100.237,-0.0019,0.00019,-0.00011,-0.006,-0.00428,-0.00576,-0.152,0.048,-8.75201,25.5,20.8,27.51,21.99,22.93,25.41,25.43,24.02,23.65,38.33,39.53,42.08,25.44,25.67,25.49,25.76,26.5,26.33,27.34,27.2,27.26,26.98,27.376,26.496,26.696,27.344,31.488,31.616,25.7,25.76,25.82,26.05,27.32,26.36,27.59,27.37,27.07,27.14,659.619,6215.9,13.396,14.998,19.096,-0.002,-0.002,-0.002,36.4,26.998,29.8,0.046,-0.002,-0.002,0.0,0.0,0.0,0.0,32766.4,1.6052,-0.47996,17.7214,13.4072,-0.00056,-0.0006,0.06788,0.26252,7.78904,32766.4,0.68336,-0.47996,7.32064,5.8034,-0.00056,-0.0006,0.04676,-0.01804,0.79712,-0.102,-0.41,-0.102,-0.41,-0.102,-0.41,-0.002,-0.002,-0.002,-0.002,-0.002,-0.102,-0.102,-0.102,-0.41,-0.41,-0.41,-0.41,-0.41,0.0,0.0,0.0,0.0012,11.0,11.0,39.9972,0.11999,0.0,0.0,0.0,-1.6512,-2.5536,1.7568,-0.012,19.9996,0.248,0.248,0.248,-2.5536,-1.6512,0.0,100.483,0.10066,0.09656,0.0976,99.296,0.0,100.253,-0.008,-0.3136,-0.02268,-0.06016,-0.07424,0.04128,-75.84,0.21336,0.23568,0.2496,0.1824,0.00043,-0.00365,0.014,-0.00264,-0.01205,0.0084,0.0072,0.048,-0.9408,-0.0276,-0.00018,10.25,18.45,27.5196,20.59,20.43,24.09,34.516,34.684,37.948,37.84,38.296,38.38,38.08,38.116,31.708,31.936,0.1,0.1,0.07,0.1,0.172,0.012,0.0672,0.0472,0.04,0.0568,0.056,0.0608
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137,0.01056,0.00992,20.7648,20.896,294.064,22.936,23.206,296.332,24.004,297.172,-0.002,50.0,0.0,0.0,0.0,0.0,0.0,9000.0,11721.0,11016.0,11715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,150.0,0.0,9.9996,9.9996,0.4,249.996,10.0,0.0,0.0,0.0,0.0,4464.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14195,0.11424,-0.002,-45.358,-45.3602,,0.0,0.0,0.0,0.0,0.0,-45.0016,-45.0016,0.0,0.0,0.0,0.0,0.0,22499.8,24.023,23.1686,20.9171,0.15,0.15,0.0,0.0,0.0,-10.0,22.48,1000.0,1000.0,10000.0,-1000.0,-1000.0,0.0,0.0,60.0,60.0,6800.0,220.0,120.0,350.0,5690.0,180.4,960.0,100.464,11779.8,300.0,0.0,5499.52,9050.0,8830.0,8300.0,7900.0,11851.3,9558.64,11771.4,3.1608,2.48,0.05,0.04,1.5,791.88,781.86,1072.99,1.48,12101.6,0.0,0.0,0.0,-45.358,0.0,11249.8,11100.0,10749.6,10599.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01392,-0.0244,-0.0172,0.096,-0.00464,0.0,20.73,17.33,22.94,23.3616,24.1176,23.16,24.0672,18.0672,17.192,22.8288,21.0624,22.8288,22.6752,21.984,21.4848,20.9472,20.6016,18.912,19.2192,19.68,20.4096,27.804,10.64,0.0,0.008,0.18,23.836,25.41,23.83,26.41,27.33,27.26,25.69,25.69,27.32,27.58,27.07,-4.032,-6.4008,18.2196,100.238,-0.00195,0.00024,-0.00011,-0.00608,-0.0042,-0.00564,-0.184,0.016,-9.28003,25.5,20.79,27.5,21.99,22.95,25.41,25.41,24.03,23.67,38.33,39.54,42.09,25.43,25.61,25.5,25.75,26.5,26.33,27.34,27.2,27.27,26.97,27.384,26.504,26.704,27.336,31.488,31.608,25.7,25.74,25.82,26.05,27.32,26.35,27.59,27.37,27.07,27.15,659.515,6214.12,13.396,14.998,19.198,-0.002,-0.002,-0.002,36.4,26.998,29.896,0.046,-0.002,-0.002,0.0,0.0,0.0,0.0,32766.4,1.68536,-0.47996,17.7214,13.8074,-0.00056,-0.0006,0.06876,0.26252,7.88732,32766.4,0.68336,-0.47996,7.32064,5.8034,-0.00056,-0.0006,0.04676,-0.01804,0.79712,-0.102,-0.41,-0.102,-0.41,-0.102,-0.41,-0.002,-0.002,-0.002,-0.002,-0.002,-0.102,-0.102,-0.102,-0.41,-0.41,-0.41,-0.41,-0.41,0.0,0.0,0.0,0.0012,11.0,11.0,39.9972,0.11999,0.0,0.0,0.0,-1.6512,-2.5536,1.7568,-0.012,19.9996,0.248,0.248,0.248,-2.5536,-1.6512,0.0,100.472,0.1006,0.09656,0.09748,99.296,0.0,100.253,-0.008,-0.3136,-0.02268,-0.06208,-0.07744,0.04032,-77.28,0.21336,0.236,0.2368,0.152,0.00036,-0.00365,0.0136,-0.00276,-0.01205,0.0104,0.0072,0.048,-0.9408,-0.0276,-0.00017,10.25,18.45,27.5028,20.59,20.43,24.08,34.504,34.672,37.948,37.84,38.284,38.38,38.068,38.104,31.708,31.936,0.1,0.1,0.07,0.1,0.172,0.012,0.068,0.0536,0.036,0.0584,0.056,0.0584
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1143,0.00992,0.00992,20.7648,20.896,294.064,22.944,23.206,296.374,24.046,297.172,-0.002,50.0,0.0,0.0,0.0,0.0,0.0,9000.0,11721.0,11016.0,11715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,150.0,0.0,9.9996,9.9996,0.4,249.996,10.0,0.0,0.0,0.0,0.0,4464.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14399,0.1144,-0.002,-45.358,-45.3668,,0.0,0.0,0.0,0.0,0.0,-45.0016,-45.0016,0.0,0.0,0.0,0.0,0.0,22499.8,24.023,23.2195,20.9171,0.15,0.15,0.0,0.0,0.0,-10.0,22.48,1000.0,1000.0,10000.0,-1000.0,-1000.0,0.0,0.0,60.0,60.0,6800.0,220.0,120.0,350.0,5690.0,181.2,960.0,100.464,11779.8,300.0,0.0,5499.52,9050.0,8830.0,8300.0,7900.0,11851.3,9558.64,11771.4,3.1608,2.48,0.05,0.04,1.5,791.88,781.86,1072.99,1.48,12101.6,0.0,0.0,0.0,-45.358,0.0,11249.8,11100.0,10749.6,10599.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01424,-0.0252,-0.012,0.148,-0.00464,-0.00384,20.72,17.33,22.95,23.3616,24.0672,23.2104,24.3192,18.0672,17.22,22.8288,21.0624,22.8288,22.6368,22.0224,21.5232,20.9088,20.6016,18.9504,19.2192,19.68,20.4096,27.832,10.64,0.0,0.008,0.18,23.836,25.41,23.83,26.41,27.33,27.26,25.69,25.69,27.31,27.58,27.07,-4.0572,-6.5016,18.0936,100.237,-0.00189,0.00019,-0.00013,-0.00608,-0.0044,-0.00564,-0.152,0.04,-9.18402,25.5,20.8,27.51,21.99,22.93,25.41,25.43,24.02,23.66,38.32,39.54,42.09,25.42,25.64,25.47,25.75,26.5,26.33,27.33,27.2,27.27,26.98,27.376,26.504,26.704,27.336,31.496,31.608,25.7,25.76,25.81,26.04,27.31,26.36,27.59,27.36,27.07,27.15,659.619,6215.9,13.396,14.998,18.898,-0.002,-0.002,-0.002,36.4,26.896,29.896,0.046,-0.002,-0.002,0.0,0.0,0.0,0.0,32766.4,1.68536,-0.47996,17.7214,13.8074,-0.00056,-0.0006,0.06876,0.26252,7.88732,32766.4,0.62324,-0.47996,7.32064,5.4032,-0.00056,-0.0006,0.04676,-0.01804,0.8954,-0.102,-0.41,-0.102,-0.41,-0.102,-0.41,-0.002,-0.002,-0.002,-0.002,-0.002,-0.102,-0.102,-0.102,-0.41,-0.41,-0.41,-0.41,-0.41,0.0,0.0,0.0,0.0012,11.0,11.0,39.9972,0.11999,0.0,0.0,0.0,-1.6512,-2.5536,1.7568,-0.012,19.9996,0.248,0.248,0.248,-2.5536,-1.6512,0.0,100.472,0.09976,0.09656,0.0976,99.296,0.0,100.253,-0.008,-0.3136,-0.02218,-0.06336,-0.07232,0.04128,-75.84,0.21296,0.23608,0.2368,0.1824,-0.00046,-0.00365,0.0136,-0.00264,-0.01205,0.0084,0.0072,0.048,-0.9408,-0.0276,-0.00016,10.25,18.45,27.4944,20.59,20.43,24.08,34.504,34.672,37.936,37.828,38.272,38.38,38.068,38.092,31.708,31.936,0.1,0.1,0.1,0.1,0.172,0.012,0.0712,0.0472,0.036,0.0568,0.056,0.0584
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1138,0.00992,0.01184,20.76,20.896,294.064,22.944,23.206,296.332,24.256,297.424,-0.002,50.0,0.0,0.0,0.0,0.0,0.0,9000.0,11721.0,11016.0,11715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,150.0,0.0,9.9996,9.9996,0.4,249.996,10.0,0.0,0.0,0.0,0.0,4464.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14195,0.11408,-0.002,-45.358,-45.3668,,0.0,0.0,0.0,0.0,0.0,-45.0016,-45.0016,0.0,0.0,0.0,0.0,0.0,1998.8,24.2576,23.1686,20.8822,0.15,0.15,0.0,0.0,0.0,-10.0,22.48,1000.0,1000.0,10000.0,-1000.0,-1000.0,0.0,0.0,60.0,60.0,6800.0,220.0,120.0,350.0,5690.0,180.4,960.0,100.464,11779.8,300.0,0.0,5499.52,9050.0,8830.0,8300.0,7900.0,11851.3,9558.64,11771.4,3.1608,2.48,0.05,0.04,1.5,791.88,781.86,1072.99,1.48,3999.8,0.0,0.0,0.0,-45.358,0.0,11249.8,11100.0,10749.6,10599.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01392,-0.0164,-0.0176,0.104,-0.00512,-0.0016,20.73,17.33,22.95,23.3112,24.0168,23.2104,24.42,18.0672,17.22,22.8288,21.0624,22.8288,22.6368,21.984,21.5232,20.8704,20.6016,18.912,19.2192,19.68,20.4096,27.832,10.64,0.0,0.00896,0.18,23.836,25.41,23.83,26.41,27.33,27.26,25.69,25.69,27.31,27.58,27.07,-3.9564,-6.426,18.0936,100.237,-0.00189,0.00019,-0.00011,-0.00608,-0.00428,-0.00576,-0.152,0.04,-7.31201,25.5,20.8,27.51,21.97,22.93,25.43,25.43,24.03,23.67,38.33,39.55,42.08,25.43,25.64,25.5,25.75,26.5,26.32,27.34,27.2,27.27,26.97,27.376,26.504,26.696,27.336,31.488,31.608,25.71,25.75,25.81,26.04,27.31,26.36,27.59,27.37,27.08,27.14,659.619,6214.48,13.396,14.998,19.198,-0.002,-0.002,-0.002,36.4,26.8,29.896,0.046,-0.002,-0.002,0.0,0.0,0.0,0.0,32766.4,1.6052,-0.47996,17.7214,13.4072,-0.00056,-0.0006,0.06876,0.26252,7.88732,32766.4,0.62324,-0.47996,7.32064,5.4032,-0.00056,-0.0006,0.04676,-0.01804,0.8954,-0.102,-0.41,-0.102,-0.41,-0.102,-0.41,-0.002,-0.002,-0.002,-0.002,-0.002,-0.102,-0.102,-0.102,-0.41,-0.41,-0.41,-0.41,-0.41,0.0,0.0,0.0,0.0012,11.0,11.0,39.9972,0.11999,0.0,0.0,0.0,-1.6512,-2.4768,1.7568,-0.012,19.9996,0.248,0.248,0.248,-2.4768,-1.6512,0.0,100.472,0.10038,0.09656,0.0976,99.296,0.0,100.253,-0.004,-0.3136,-0.02142,-0.05952,-0.07232,0.04032,-77.28,0.21296,0.236,0.2368,0.1824,0.00014,-0.00365,0.0136,-0.00264,-0.01195,0.0096,0.0116,0.048,-0.9408,-0.0272,-0.00016,10.25,18.45,27.4944,20.58,20.43,24.07,34.504,34.672,37.924,37.816,38.26,38.368,38.056,38.08,31.708,31.936,0.1,0.1,0.07,0.1,0.172,0.012,0.0672,0.0472,0.0312,0.0536,0.056,0.0568
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1144,0.00992,0.00992,20.76,20.896,294.064,22.944,23.248,296.374,23.92,297.046,-0.002,50.0,0.0,0.0,0.0,0.0,0.0,9000.0,11721.0,11016.0,11715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,150.0,0.0,9.9996,9.9996,0.4,249.996,10.0,0.0,0.0,0.0,0.0,4464.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14909,0.11488,-0.002,-45.3602,-45.3602,,0.0,0.0,0.0,0.0,0.0,-45.0016,-45.0016,0.0,0.0,0.0,0.0,0.0,1998.8,23.9292,23.2195,20.9171,0.15,0.15,0.0,0.0,0.0,-10.0,22.48,1000.0,1000.0,10000.0,-1000.0,-1000.0,0.0,0.0,60.0,60.0,6800.0,220.0,120.0,350.0,5690.0,181.2,960.0,100.464,11779.8,300.0,0.0,5499.52,9050.0,8830.0,8300.0,7900.0,11851.3,9558.64,11771.4,3.1608,2.48,0.05,0.04,1.5,791.88,781.86,1072.99,1.48,3999.8,0.0,0.0,0.0,-45.3602,0.0,11249.8,11100.0,10749.6,10599.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01472,-0.0232,-0.0172,0.096,-0.00464,0.0,20.72,17.33,22.95,23.3616,24.0672,23.2104,24.0168,18.0672,17.22,22.8672,21.0624,22.8288,22.6752,21.984,21.4848,21.024,20.6016,18.912,19.2192,19.68,20.4096,27.832,10.64,0.0,0.008,0.18,23.836,25.42,23.83,26.41,27.33,27.26,25.69,25.69,27.31,27.58,27.07,-3.906,-6.426,17.892,100.237,-0.00189,0.00019,-0.00011,-0.00608,-0.0044,-0.00576,-0.152,0.04,-6.88,25.5,20.8,27.5,21.97,22.93,25.4,25.42,24.02,23.65,38.32,39.57,42.09,25.42,25.66,25.48,25.75,26.51,26.33,27.34,27.21,27.27,26.98,27.368,26.496,26.696,27.344,31.488,31.608,25.7,25.78,25.82,26.04,27.31,26.36,27.58,27.36,27.07,27.15,659.515,6214.48,13.396,14.998,19.096,-0.002,-0.002,-0.002,36.4,26.896,29.896,0.046,-0.002,-0.002,0.0,0.0,0.0,0.0,32766.4,1.6052,-0.47996,17.7214,13.4072,-0.00056,-0.0006,0.06876,0.26252,7.88732,32766.4,0.62324,-0.47996,7.32064,5.4032,-0.00056,-0.0006,0.04544,-0.01804,0.79712,-0.102,-0.41,-0.102,-0.41,-0.102,-0.41,-0.002,-0.002,-0.002,-0.002,-0.002,-0.102,-0.102,-0.102,-0.41,-0.41,-0.41,-0.41,-0.41,0.0,0.0,0.0,0.0012,11.0,11.0,39.9972,0.11999,0.0,0.0,0.0,-1.6512,-2.4768,1.7568,-0.012,19.9996,0.248,0.248,0.248,-2.4768,-1.6512,0.0,100.472,0.10058,0.09664,0.0976,99.2888,0.0,100.253,-0.004,-0.3136,-0.02092,-0.06016,-0.07104,0.04032,-77.28,0.21312,0.2356,0.2368,0.1596,0.00034,-0.00365,0.0124,-0.00264,-0.01205,0.0084,0.0072,0.048,-0.9536,-0.0276,-0.00016,10.26,18.45,27.4944,20.59,20.43,24.08,34.492,34.66,37.924,37.816,38.26,38.356,38.044,38.08,31.696,31.936,0.1,0.1,0.1,0.1,0.172,0.012,0.0672,0.0472,0.0312,0.0568,0.056,0.0584
